,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9
IC7-IC8,-0.038066124868244504,0.011216229532655109,-0.10103227956901259,0.0713689978217786,0.06376383225822714,-0.040323894989668534,-0.0036696837469811293,-0.00134904593248797,0.018743965459887046
IC7-IC9,-0.057556271590387446,0.05189546033976304,-0.0015890380863530882,-0.1441109680295968,0.10073606320727727,-0.006587852975033414,0.03252878454900906,0.17655664915331387,-0.037455053309834015
IC7-IC10,0.06977890386159592,-0.023387483919188733,-0.0987982593057513,-0.021731109731964775,0.0030318143508248365,0.06133063545299299,0.011614571976164117,0.10084446097105292,-0.007582898863516106
IC7-IC11,0.10437534012705023,-0.07990144465399981,-0.07724732658872256,-0.018628128408079318,-0.008103967648702843,0.06831171056972268,-0.14511950361176837,-0.08168749013042738,0.13179950263269327
IC7-IC12,0.007455717293586786,0.032163696008502995,-0.042919332141915095,0.003100062697134065,0.0313074910833629,-0.03723809768791351,-0.030814084526429333,0.11217788718598863,0.07169493299173496
IC7-IC13,0.024998891520373465,0.028733540793808174,-0.1511101601780932,-0.03089209369883511,0.01707276975668528,0.03286794294737317,0.0497681663601659,-2.0242077909388675e-05,-0.02000101907896721
IC7-IC14,0.05986083110711589,-0.0012242622834363187,-0.007485050386302264,-0.1315842887768631,-0.06228750917718989,-0.04100847026154696,-0.05627932095716829,0.062140550314568534,0.06631300207708894
IC7-IC15,0.024427802540550606,-0.02833955182395126,-0.017801476880977347,-0.1301483204244577,0.12600732995791877,-0.07494464381306382,0.04769136155903274,-0.11228766459037229,0.026790077829374283
IC7-IC16,0.019226332182122014,0.0016116412423847009,0.01284150712347252,-0.011048642160989502,-0.06913367784906599,0.031198319720584997,0.033130931279715045,0.039590634404982686,0.10264629906008878
IC7-IC17,0.0715983694901023,-0.08831533215234201,-0.08506782431447016,-0.021411330892548146,-0.05030101380539798,-0.006917378275418289,0.08684716440312423,-0.029011920731962827,-0.02174716787317152
IC7-IC18,0.04101849477314358,-0.03387343082138969,-0.014473603418418312,-0.008867360003339425,-0.040052761583500615,0.009025200503800217,0.06693705408665307,-0.015326145078291964,-0.06637302968343459
IC7-IC19,0.10195861026301478,-0.03648074379615949,-0.0990270509587574,-0.023510144689871268,-0.0409743056737775,0.045660011616012214,0.009729252524486417,-0.04214095656926575,-0.07621565709726888
IC7-IC20,0.051461242525202185,-0.039043264932521686,-0.022908768916186432,-0.015805350432474805,0.005876701134745407,0.0011845553485653256,0.01172835744298526,0.03760301195038907,-0.042833633001749354
IC7-IC21,-0.016707285770503576,-0.00718746706084854,0.01247166903970501,-0.08189666338610542,-0.06233171545901878,0.05949272163904598,0.08876674434465837,-0.0943002161874901,0.08647442472337487
IC8-IC9,-0.10979049618072848,0.010287187847163025,0.03545774620063125,0.11609409784764455,0.059059535871647716,0.05690441303281558,-0.14463443670744255,-0.009420709920420723,-0.09933205607696512
IC8-IC10,0.046215820200824397,-0.04708114624752272,-0.0956675787035771,0.02398305149804481,-0.0344553753186079,-0.1392718453557633,0.16958016990485347,-0.07007458453600152,0.014277188290361427
IC8-IC11,-0.06265456155440496,0.10114604130988275,0.05593192015018542,-0.11543827920869172,0.060503708217950924,0.027749116716122176,0.08773912055010927,0.10340110241257562,-0.046405993719137846
IC8-IC12,0.004093534594482383,-0.0029211474920057823,0.0030600163787428635,0.024515991398098045,0.09343014512976741,-0.08256976928817833,0.004688511161496798,-0.0755306948156833,-0.1369294144683838
IC8-IC13,0.03590424528370732,-0.04779326072623418,-0.03692460173751436,-0.03393540747820992,0.11092646033056915,0.017359387185884333,-0.007670464695819301,-0.15313610451882004,0.05757794258524195
IC8-IC14,0.04688406522870701,-0.04587658215006525,-0.027759606794026254,0.011129879556440321,-0.03396869983495751,-0.013625825444882595,0.18425585355792642,0.03804678971372203,-0.01881163091661056
IC8-IC15,0.01684614313074319,-0.06450663929866988,0.0034646327886387364,0.05654581370317756,-0.005686806673086709,0.032445318170949505,-0.030460724445256087,0.03867625157621478,-0.0573880883384974
IC8-IC16,0.018478855230956433,0.0166088062823411,-0.09159259135644016,0.044931089039375385,0.02468449000387337,0.015049736945801724,-0.05101766399617091,0.12625738091002672,0.17463255319836138
IC8-IC17,0.019453242032743855,-0.046968085184626085,0.05781897126307057,-0.1691522160789231,0.09125277660710761,0.017549739972984542,0.06231888190592407,-0.11289566763098177,-0.0207922834024855
IC8-IC18,0.08241638856937794,-0.011792190975975673,-0.11703075427235658,-0.01121646747774246,0.018569255928279745,-0.022991677155462853,-0.17470203115610694,0.028094404232242264,-0.0934966321493868
IC8-IC19,-0.06892712434628977,0.0917790461545074,-0.013476592092816878,0.04848900166438396,0.0031915168740389655,0.07430704904574466,0.0487441375784989,-0.04679226565921407,0.004763369353120761
IC8-IC20,-0.03906608849502717,0.050664017876534344,-0.05729884222240105,0.0646355833290976,0.02888419099014903,-0.05796046343371176,0.0724066681783782,-0.027249377390793684,-0.06761765369308467
IC8-IC21,-0.013918493680569223,0.1046245531580119,-0.02390675844567911,0.020256297151359338,-0.08791377158559345,-0.0274838728265066,-0.048288877112482684,-0.013887093909915936,-0.0650555407462092
IC9-IC10,0.03946868161092075,0.036655026911626344,-0.14806759285295013,0.013405352590908852,0.017924000483726964,0.06923013163809356,-0.00987002127805991,0.030474661201198388,0.010639532339392795
IC9-IC11,0.06088760601124586,-0.039044473906146945,-0.10899486011966573,-0.00018640459786807852,0.06251253199825636,-0.06729272749941279,-0.08815598397752228,0.059186021134171755,-0.0453656395928441
IC9-IC12,-0.00024173499380793822,-0.13880016705298706,0.03534691413879275,0.024011665008489076,0.04520909809162149,-0.013275695205439142,0.02720456773782067,0.10090145929542828,0.10170520192441546
IC9-IC13,-0.0011658941829268076,-0.012792888045348115,-0.0828559053927903,-0.026035065981101033,-0.021250817704540542,-0.0883183729788475,0.05303033557279265,0.10872586894409378,-0.018280619260752994
IC9-IC14,0.03767050396538981,-0.023719691999492882,-0.01771596238924841,0.0026773318860159575,-0.08787653216564212,-0.06628338623416126,-0.029480785593649205,-0.028165856428263237,-0.05217166079191717
IC9-IC15,0.04218303922214495,-0.103393989490267,0.0030411962126189874,-0.008852596843278049,0.044822331112949046,-0.06438948721514214,-0.050223521716816294,-0.03105460899220341,0.034330194074638685
IC9-IC16,-0.019754924989035146,0.0434997181423349,-0.0730576494512521,0.0126522964150962,0.056118045851003565,0.06436156229278389,0.08701922685670631,0.07739899724627618,-0.023461313813995265
IC9-IC17,0.006506267515326218,-0.09508564415003726,0.044294439095089046,0.018570226297469107,0.10191171895842652,-0.11549579383822353,0.002390504057653893,-0.0034219846652149824,-0.04126506370335726
IC9-IC18,0.021075678308919994,0.03667439600718233,-0.14874342540198976,-0.05048176973537151,-0.03518880193220577,-0.11713534150045996,0.054431546928064,0.058673757151421146,0.04623513366762564
IC9-IC19,-0.004190447329949472,0.021512584678656663,-0.1233573258618414,-0.058327166997091534,0.05079366499673633,-0.07291625958680494,-0.07536583955223713,0.028853928384399496,-0.13967920865675296
IC9-IC20,0.03198930361178604,0.045190058132447655,-0.06842803278107376,-0.04526699515304373,-0.030511713676834026,-0.03071262364980317,-0.018974177865838424,0.05347254719105162,-0.07452846213264508
IC9-IC21,0.05435604922029172,-0.02880825982898296,-0.058682069955613904,-0.0864416442657396,-0.02186377953925149,-0.06279282292932202,-0.03848360752638924,-0.06093169268295577,0.048047756397650576
IC10-IC11,0.0438804248468196,0.040788365575144744,-0.19727932719280472,0.0025692193411345748,0.08767760831012601,-0.05552505728292065,0.09143643785438417,0.011617780226425107,-0.08384112580251896
IC10-IC12,0.10365956417803864,-0.1600956786876213,0.02190464387606457,0.031223624023668874,0.021387051194198026,-0.0743891525030839,0.03106127454039395,0.08656324558030071,-0.03668026571251862
IC10-IC13,0.01929974239969468,-0.19147630184853204,-0.012121321960579778,0.018227556248949006,0.13622272183214,-0.045328403490709865,0.06113273452835195,-0.03798169636160313,-0.05104022732161993
IC10-IC14,0.0375825151467363,-0.19156364361535333,0.042953221093622755,0.03299143002913365,0.019682634907779713,0.08199257103821186,0.05991420266661809,0.057647204273400074,0.04283253654753503
IC10-IC15,0.0880211021990119,-0.012373019430802183,-0.05512702938389359,-0.07759945920868858,0.03141145481983056,-0.11385749488812516,0.029815844291148356,-0.0075504343664234965,-0.10001324529297481
IC10-IC16,-0.005896654196402023,-0.002585902859563383,-0.16602678173007243,-0.006341934585582728,0.12582327456580428,0.05651164319062906,0.051964219304705954,0.0330401102916437,-0.0726739395609272
IC10-IC17,-0.12077002941598292,0.1550263023143131,0.05542978406666921,0.03414213718645042,0.03735569578197719,-0.02717443086176512,0.08977645365353858,-0.05019901594337226,-0.05036816261614014
IC10-IC18,0.009199965961493793,0.04173350885181758,-0.042390147091595894,0.03170072851005727,0.02530058645249975,0.11199390153420788,0.0808009907525923,-0.06711597309589096,-0.038673530128540204
IC10-IC19,0.007263278539920654,-0.14550811607052638,-0.01931085956980953,0.05902492398334753,0.1716356986539934,0.019219559255437908,-0.0689691838177029,0.06480370496021487,-0.12625584768731946
IC10-IC20,0.028272991022371293,-0.08178945268050729,0.03968794854902959,-0.02841909472353504,-0.0003313919500768283,-0.07427387189535921,-0.09227693669011527,-0.0205566973739164,-0.030694346205264268
IC10-IC21,0.10218397267236794,-0.05464835455254278,-0.06389942238440287,-0.02134774710880815,-0.08091669467802046,0.03598235508965017,-0.07210028183863057,-0.09396623313836763,0.14403163306943104
IC11-IC12,0.037956262166843606,0.03115413261684868,-0.03749496826807218,-0.09771996074644347,0.023772766738993038,0.1500773887414628,0.04491191558948005,0.05926078773646003,-0.06023276996347831
IC11-IC13,0.0018254078343107546,0.021697498711909985,0.08719082254894404,-0.2216571912778584,-0.0021230964271969793,0.10620000569490308,-0.06706385737747031,0.18675385561871338,-0.016371632877361906
IC11-IC14,0.03723709354769247,-0.035408669163725044,-0.0032687299235109666,-0.055646239032172785,0.021038374809837293,-0.04995847695565013,0.04107694519839225,-0.054584064788672615,-0.014336612878334482
IC11-IC15,0.028119591172644592,-0.012866485405818138,-0.0487639480295401,-0.04708702739320458,0.04457973093867752,-0.003688096104912048,-0.10345363331539749,-0.002093975569664586,0.026691982781840595
IC11-IC16,0.004348242596720071,0.07981491232704033,-0.0132473672191098,-0.08003121384307016,0.04257300303665633,-0.004484801762582206,0.05558260927028172,-0.015328500665893068,-0.030481028448200536
IC11-IC17,-0.09713515990042536,0.035611745014780226,-0.05656115133583773,0.1579081828317808,-0.046066644861118645,-0.03291796464001375,0.010722035238041707,0.10239609573700685,-0.08357503448587723
IC11-IC18,0.05685558477134376,-0.009891261306020803,-0.04654691548059535,-0.008954968121491559,0.10479986232724423,0.003910873478234096,0.07545741737698297,0.055610836770621286,0.029469180044005415
IC11-IC19,0.02218110765071537,-0.0700686627367472,0.04252249466014026,-0.01708883335551497,0.0929363533935921,-0.030195197826610072,0.02821283792486369,0.15774195919512485,0.02505879238167672
IC11-IC20,0.008124176948580922,-0.031195800922402192,-0.05522999399352719,-0.05688210446360799,0.09135498342293902,0.03309364533704283,0.0184944733580879,0.10338808543974373,0.009968723415586096
IC11-IC21,-0.001318443926421594,-0.0739227818145241,0.03992357249191659,-0.011545186987383117,0.16295862711498296,0.02840292020933347,0.09886345443303267,0.09866069259409459,0.1006228376110981
IC12-IC13,0.03693361574297431,-0.026802552417391434,-0.038373862434554165,-0.026503890548704858,0.029925796104871026,-0.03759352801052504,-0.019587161278175124,-0.000545421951601612,-0.03756633097994543
IC12-IC14,-0.0673953243133757,-0.00041200626369451016,0.031121023446853725,0.029725089940588346,0.029772323033738144,0.0023116944307432358,-0.0068489359723673615,0.0262388749363383,0.05045934217250522
IC12-IC15,-0.045295776559799564,-0.014208140830824448,0.004777192565934631,0.029458155957347115,0.017796753889464396,-0.03220783530264606,-0.07888863790417831,-0.025012358054667613,0.01884248188245303
IC12-IC16,0.07581783653383224,-0.07060275761397307,0.005336398382842087,-0.1147771570257226,-0.013615365779219998,0.0715554062273165,-0.06600196768547183,0.008328486120436993,0.022069539005585843
IC12-IC17,0.03419487096931663,-0.0843540116526935,-0.039586169437322474,-0.011945842214314054,0.10465732280571992,0.001293401050006368,0.03528421549598735,-0.028518369627381284,0.08094753738304654
IC12-IC18,-0.031338115893612836,0.02236345416504038,0.018098134918789664,0.05592938685969255,0.11326017311704233,-0.026308858663896425,-0.06729332893241932,0.06369071632739765,0.024052967845058438
IC12-IC19,0.1103852201355013,-0.051575794347852394,-0.062258310945174936,-0.06461573974542033,-0.0765494970637443,0.047489612075296714,0.1350117521673173,0.08929058553138725,0.09708141476422827
IC12-IC20,0.0162761408757915,-0.03258226862029208,0.03080449653001242,-0.036837507382831286,0.12139200612884775,-0.04139781549536446,-0.007706041139163393,0.015211676096951154,-0.04063074295107111
IC12-IC21,-0.005114031386760013,0.0299201094701542,-0.06930438464166537,0.0008219283144374162,0.05159873021099495,0.021514584933997754,-0.06292037159800166,0.06368871617532028,-0.0378195479879743
IC13-IC14,0.04914996258109771,-0.0428946529062619,-0.06361235883805737,0.035809838904815414,0.0059950500714360195,-0.04876136882107792,-0.1481462287418975,-0.07945821368323569,0.09145801593537477
IC13-IC15,0.09954403427346155,0.020155675525965342,-0.016265650251674174,-0.014163195353609773,-0.007318602853054196,0.08979702091807974,0.02290550083419531,0.05507403927436394,0.00014925546306215665
IC13-IC16,0.08054537153700495,0.02477854441548196,-0.05984435237758264,-0.009025016061978666,-0.041536894271141205,0.10152985528421336,-0.05719544973373374,-0.022414459064229696,-0.026067669857039396
IC13-IC17,0.08524862914037058,-0.026426046744899012,0.05005714205145295,-0.061750024147536005,-0.03829588764359969,0.10365227115478466,0.024337666304136252,0.03300644005070334,-0.02744496436452396
IC13-IC18,0.039184579619073415,-0.018067471113272292,-0.06324837756790103,-0.03164941526396621,0.0585379026907128,0.04840304262738085,0.009398739387967182,-0.1271366357186549,0.03380950120643722
IC13-IC19,0.0774585218194658,0.0824852643260303,-0.13763379462246297,0.005482562823531201,0.046072403856992725,0.15843116623975695,-0.0276825589427323,0.05749184847977873,0.020553022411760456
IC13-IC20,0.054312654330050045,-0.1040478555570204,0.01309251039988139,0.03862634297286746,-0.004745924117241334,0.035663770370083454,0.09149219609129243,-0.07988167310455194,0.0009286247715133696
IC13-IC21,0.08482950618025792,-0.08695442728400161,-0.03049144037354403,-0.029080566446378468,-0.009270402056196204,0.08713434597092053,0.02677987531745603,-0.03130171179685018,-0.05563798543173734
IC14-IC15,0.08367524627948193,-0.08545906722516254,-0.004576044605374755,0.01623157393806786,-0.01171314372272364,0.1133710945539476,0.06098071513598815,-0.02136549034274764,0.003244109918056486
IC14-IC16,0.03575143119029013,-0.06922725882505792,0.06528558900231353,-0.017884277945187776,-0.0196194517753909,0.0750528164783024,-0.06610028238161202,0.000305547257669056,-0.11806477447247084
IC14-IC17,-0.10862420943073185,0.08927985866923609,-0.025974387720808435,-0.010774821882397362,0.05322937014990195,-0.044851305849417565,0.03508311493931918,0.05278572201812938,0.07958781790033935
IC14-IC18,-0.01731896098345779,0.09139188688438823,-0.11198664771262686,0.01822515432818363,0.008594105677725778,-0.042992067536579665,0.06674365450350889,-0.057784711531850066,0.004451644172385418
IC14-IC19,0.004969537235993069,-0.007324744319950234,-0.02147519055108437,0.009423070778784445,0.030575128622361662,-0.04864408411980812,-0.1075960794290784,0.01950344340482404,0.006060261166321746
IC14-IC20,-0.04252144229970443,-0.11665984403854568,0.002432310307575539,0.041749760325014595,0.06562470007984986,-0.07377302332573198,0.072570832829746,-0.016185307718395565,-0.0389172935059827
IC14-IC21,-0.025766470041773817,0.05767368161021019,-0.014127416243847139,0.014019805773204101,0.02083365684040468,0.11777548286551831,-0.048963935626475906,0.11075093693026344,0.0003897575257920553
IC15-IC16,0.016381687843333215,0.0379775436100183,-0.027462511971634133,-0.07867387767486973,0.06047254418018681,0.057666183325963564,0.08237874010267746,-0.058669652038689395,0.00812436438482275
IC15-IC17,0.02553790722126352,0.008359437026119174,-0.028211007931485114,-0.0732064254199846,-0.014231817923935082,0.029946125218473025,-0.024348475110618918,-0.05435962750162444,0.00811647475965452
IC15-IC18,0.06898430471545591,-0.04424872040322499,-0.010841424411231999,0.06956618647155799,-0.0037329627316466008,0.037244261849404055,-0.05208457813220519,-0.03827179115187559,0.02550156433476805
IC15-IC19,0.018218617241690046,-0.012917543644461958,-0.025168610408158168,-0.1359226917531684,-0.03401181150247386,-0.022646995090964683,-0.0401957012557383,-0.011093718809609077,-0.10361994033804804
IC15-IC20,0.02980670553466657,-0.02668933138889966,-0.019034317281474304,-0.03147368702225915,-0.008857816274340517,0.015678221525672217,0.05373750267416567,0.013752137727835444,-0.0747016028657439
IC15-IC21,-0.021436951812573435,-0.022805477692354744,0.07126976167812686,0.006348938059267226,0.029727124133868632,-0.008454318137584583,0.05708453687448828,-0.0012613895193093303,0.02315843536548713
IC16-IC17,0.004683910077255513,0.04410168276808105,-0.10473033886983474,0.14228378239635486,0.0924194410232744,0.03873229189757668,0.16244211252407634,-0.06113346545653887,-0.022743351590335685
IC16-IC18,0.005100194849846814,-0.014662243328054742,-0.06762498397051174,0.06644573808745423,0.03412002107160107,-0.04665378230867146,-6.963627989586122e-05,0.005478468156755761,0.007328438763580929
IC16-IC19,0.012029870754045657,-0.04414395922109993,-0.002968798927614035,-0.039842526557220266,0.012977362056497771,-0.04900486969969862,0.008650666573759638,-0.06148659482385489,-0.07013876598131025
IC16-IC20,-0.027646796894384106,0.029192404062672962,0.03622902378960616,-0.007323570404772706,0.10473730845133973,-0.07438316917702816,-0.06616862838379917,0.0021788871201906673,-0.05548607751608168
IC16-IC21,0.09593171037253477,-0.04335786138202914,-0.04648494743862985,-0.002793954155728797,0.023127390011856364,0.1171277111605237,-0.0004644244678810807,-0.055166099908204876,-0.07789222405068025
IC17-IC18,0.03076835228218279,-0.011058386607125407,-0.0810669029598471,-0.006902834830270135,0.011012944888912315,0.04482524956399474,0.05129312948794581,0.024018527681851354,-0.04678337710433257
IC17-IC19,0.09739931403233125,-0.0498469920546735,-0.06478396859953472,-0.06255704643678718,-0.021725335015908596,0.1015459435053469,0.042874846021080645,-0.02125890735710245,-0.06086709162039996
IC17-IC20,0.0016255141380431249,-0.00760495673381788,0.09039029646102499,0.0745314479690083,0.08059310968484384,0.059917477343290206,0.025171607328624546,-0.07495177877024194,-0.021615370103766622
IC17-IC21,0.02567097783998367,0.017237898735454452,-0.11891527804241939,-0.04660023080535005,0.03683600762227354,-0.03511734937731305,-0.0077972592318697334,0.03624293194267186,-0.07643254362526831
IC18-IC19,-0.031576061596192834,0.04771465408840961,0.011120300757580137,-0.014651360494237249,-0.05229808556415229,-0.022240467333516246,0.1303201642679062,0.03697947569279863,0.014602397033431238
IC18-IC20,0.036187794715530124,-0.027962924275097657,-0.13854454348653866,0.024855211233994562,0.03244057943788875,-0.055464703935385475,-0.04658500897851475,0.13804099111397833,0.021985799501694
IC18-IC21,0.029706887785546053,-0.020121234760195547,-0.046990119178121875,-0.02166680307982475,0.025287581335503618,-0.01482383823894303,-0.11330359122122267,0.013015999226878409,0.009039901037847466
IC19-IC20,0.020434212834454655,0.06439998754141715,-0.08940826740301083,-0.03986871062914964,0.04584348216874225,0.004328089686691378,0.07977962767167732,0.028285667322482354,-0.028085995392934205
IC19-IC21,0.020017420092816183,0.03503721217993286,-0.0887430151555936,0.0012953031620366534,0.008801803835706837,0.04431678993962974,0.033272617503437504,-0.023495552930474475,0.12253321888084677
IC20-IC21,0.04554084984372628,0.031379113101924226,-0.035112551086993946,-0.009816298575488805,-0.03215860086031875,0.03579039795981766,-0.07007577667227234,0.08015938582026351,-0.0998261856919105
sex_1,0.0583596472846762,0.026457574348306288,-0.10330611481617265,-0.030613360647182328,-0.06428136579435689,-0.1698177442439065,-0.12842283455149284,-0.06861296264049443,0.06128813750063281
assessment_centre_11026,0.031047715447116764,0.0377977084532055,0.04353765769475715,-0.03141583355188795,-0.07389296117821473,0.13142189095092413,-0.13538909317382125,0.00880658442670619,0.08466896504618171
assessment_centre_11027,0.03149758613486673,0.00411139067559,0.03555975497008299,0.004842399533370549,0.0011715378554588856,0.06607311880360377,-0.05114326938388835,0.21376514175069009,0.19678958475630656
